718.74671,41.45854
714.13391,42.86907
719.89991,38.28484
721.05311,33.70062
718.74671,35.46378
729.12551,27.35323
734.8915,23.29795
742.9639,15.54003
740.6575,17.30319
707.21471,47.80593
704.90831,49.56909
714.13391,41.45854
718.74671,36.87431
715.28711,38.63747
725.66591,30.52692
729.12551,26.11901
726.81911,27.88217
738.3511,20.47689
734.8915,22.769
732.5851,24.53216
745.2703,16.59793
746.4235,12.0137
744.1171,13.77686
753.3427,8.66369
748.7299,9.8979
763.7215,7.07684
764.8747,6.54789
759.1087,7.95842
770.6407,4.78473
786.7855,1.96367
779.8663,2.84525
784.4791,1.78735
799.4707,0.72945
787.9387,1.08208
399.31033,65.7902
401.61673,67.37705
407.38273,68.43494
409.68913,70.02179
410.84233,71.60864
417.76153,72.31391
420.06793,73.90075
425.83393,75.31128
429.29353,76.5455
435.05953,77.42708
438.51913,79.01393
446.59153,80.07183
451.20433,81.48236
458.12353,82.54026
785.6323,3.19788
776.4067,3.19788
693.37631,57.67965
688.76351,59.09018
694.52951,55.21122
704.90831,51.50857
700.29551,53.09542
704.90831,49.04014
716.44031,40.92959
714.13391,42.69275
715.28711,38.10853
681.84431,65.61388
681.84431,62.79282
673.77191,69.31653
685.30391,61.91124
685.30391,59.26649
696.83591,56.0928
666.85271,74.60602
666.85271,72.49022
678.38471,68.61126
678.38471,66.49546
642.63551,82.71657
642.63551,81.12973
642.63551,78.6613
654.16751,78.30866
596.50752,80.95341
608.03952,89.76923
608.03952,80.95341
619.57151,87.82975
631.10351,85.53763
642.63551,82.89289
642.63551,81.30604
647.24831,80.60078
658.78031,77.6034
658.78031,76.01655
670.31231,71.96127
551.53272,94.35345
574.59672,92.94292
586.12872,91.70871
597.66072,91.53239
597.66072,90.47449
609.19272,89.76923
620.72471,87.82975
632.25671,85.185
504.25152,93.47187
515.78352,94.17714
527.31552,94.17714
538.84752,94.35345
550.37952,94.52977
561.91152,93.82451
573.44352,93.11924
450.05113,82.18762
461.58313,85.89027
473.11513,88.18238
484.64713,90.47449
440.82553,80.77709
440.82553,80.07183
452.35753,82.89289
463.88953,86.41922
475.42153,88.3587
486.95353,90.47449
382.01233,49.56909
382.01233,38.81379
382.01233,35.11115
382.01233,31.58482
382.01233,27.88217
382.01233,38.81379
382.01233,35.11115
382.01233,31.58482
382.01233,27.88217
382.01233,25.06111
379.70593,31.4085
379.70593,27.70586
379.70593,24.17953
379.70593,21.00584
379.70593,19.94794
367.02074,6.37158
378.55273,19.77162
353.18234,3.3742
364.71434,6.37158
376.24633,19.5953
376.24633,16.77424
376.24633,13.60055
360.10154,5.84263
360.10154,4.25578
371.63353,12.89528
371.63353,9.36895
340.49714,0.90577
352.02914,3.55051
363.56114,6.19526
384.31873,46.3954
384.31873,42.69275
384.31873,38.99011
384.31873,35.28746
384.31873,31.58482
375.09313,20.30057
375.09313,16.77424
375.09313,13.0716
386.62513,38.10853
379.70593,31.4085
379.70593,27.70586
379.70593,24.17953
379.70593,21.00584
379.70593,19.94794
387.77833,57.50333
387.77833,53.80068
387.77833,50.09804
387.77833,47.45329
391.19032,60.10066
395.31578,61.74943
396.58515,63.83464
